id,danceability,energy,valence,mood
1XtkmIXg2o5SqOrNI8Szvk,0.261,0.25,0.0827,relaxed
1gIZhNdfbkGJ2iyOZJmW9O,0.5489999999999999,0.0604,0.113,relaxed
0nL2bTth1UVQHWDDumMm3f,0.118,0.0567,0.0391,sad
7mQwxVogsnpR3h6AJLQLlR,0.364,0.912,0.6659999999999999,happy
04mlpyRplis2yvf18EwaeN,0.512,0.97,0.4270000000000001,happy
1OvDGGu8KDbchlJTlM48Mr,0.544,0.895,0.875,happy
4NFa9tjhONF6lnu4SRbfG9,0.376,0.0879,0.308,relaxed
3wTyLh0vhP3dN5yv0Mti17,0.198,0.977,0.351,happy
1QmdL4qnNkm8FDuseRMf21,0.306,0.0846,0.118,relaxed
2R7BzSG2pPB99uJbU3lLmK,0.134,0.0407,0.043,relaxed
6CaQoqHFR0naK53v3jNGUT,0.461,0.272,0.5329999999999999,relaxed
02QoKc20zzH9A8mf25NfPq,0.616,0.292,0.0633,relaxed
7f2d3p6nzGFR6874f0E7E7,0.708,0.863,0.4370000000000001,happy
5mqEL5pgnDCcWtTWpAofIV,0.62,0.85,0.715,happy
7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,0.965,happy
2mJhNvt2dDCfcNn8IZg6sF,0.299,0.541,0.191,sad
5uTfZTuLLGbq1qFYwzg7jX,0.374,0.068,0.241,relaxed
1OArWxrw689jZXaJzSErbh,0.321,0.0792,0.106,sad
7sBlA4bK7gpf2H42K6Y0H3,0.594,0.0624,0.0738,relaxed
13SBuUaDElB4vowkW6nQxk,0.315,0.102,0.1689999999999999,relaxed
3sqyZAk7dUY3U4ApoJcRzJ,0.6509999999999999,0.836,0.0741,happy
55VX26X342cWBM7akigws7,0.416,0.0322,0.0614,relaxed
1vNfYCzcCJz0FY7MVVA9lM,0.552,0.126,0.439,sad
591vJuuep0gfPhx9p8WPD5,0.45,0.978,0.268,happy
288oxP29Qe5FikFIc1b1Gd,0.157,0.0755,0.119,relaxed
13iMiwdY7pgE1f7NwYKr1D,0.593,0.229,0.42,sad
5YBVDvTSSSiqv7KZDeUlXA,0.6509999999999999,0.908,0.769,happy
7DP18u679fMurjsUxuxMHu,0.494,0.7390000000000001,0.235,happy
58Z8R4KZPbfTc6KVYZLwTb,0.368,0.293,0.197,relaxed
1sPC2IR2UwzYUrItFRE1H3,0.597,0.327,0.0399,relaxed
3LmiKN6q3OwFD3sV8rhkk2,0.625,0.994,0.35,happy
24fghf9YPlSHoWKNHign8p,0.501,0.784,0.216,happy
2mXnsGgq0K4qfcYmw0rccK,0.304,0.317,0.0596,sad
1UmFRZU3taMGZApPhK32mc,0.648,0.177,0.236,sad
3gdewACMIVMEWVbyb8O9sY,0.601,0.532,0.341,happy
7Ky78y9gxAKlujRin3vzZf,0.716,0.644,0.464,sad
6bUNEbXT7HovLW6BgPCBsb,0.7509999999999999,0.708,0.509,happy
0tzWCL2uhb2xQDWgG259nU,0.431,0.858,0.616,happy
18IyalmZGqUTwvZStMf7A1,0.609,0.789,0.7170000000000001,sad
5YlHgqWo3Kt2mF88ubmR62,0.604,0.179,0.391,sad
2aoxz8c3bHyDrZBhTKnTXh,0.35,0.0706,0.0877,relaxed
6KjTXwntv8paBCL3El9TnV,0.275,0.659,0.149,happy
7p5HBV5kqLgw0vK0lQ7eXM,0.401,0.988,0.514,happy
2bbhyUWJ5VjdfI3P4PRLu2,0.49,0.193,0.184,sad
0rDXZpaDpGMbT8ON1DxEtT,0.526,0.385,0.212,relaxed
3asFGFY3uLjMDmML1p0tYm,0.339,0.931,0.467,happy
0fcGdkaMVaJtPuYLB6bXRx,0.362,0.979,0.195,happy
07EmFV0AOKNsbtNonzmMJj,0.438,0.073,0.0668,relaxed
3PGYOWmCia5R4iLRnGHwyf,0.743,0.748,0.476,happy
2GXOmuU3kApsq2TWqOU5Bm,0.6459999999999999,0.979,0.091,happy
6hs3SDnbO3f6VQuPO4KBEb,0.5,0.6809999999999999,0.745,happy
3m6KkYKdnbffMpGd9Pm9FP,0.745,0.466,0.303,happy
6dZO9UMcM7c1YLDBpEHwED,0.9,0.255,0.483,sad
2UaXTR0Xv4SCDQ6wIlVNxC,0.619,0.0203,0.337,relaxed
0KN1zd8K3MTPQyix892mCf,0.455,0.216,0.179,relaxed
6DzbmjkVZpz1mrDobAoJI8,0.263,0.784,0.385,happy
6YbVddGFPcfOVJrxhUusbV,0.428,0.873,0.285,happy
5I6y1KWmUoV5YCaIEcs1qs,0.5710000000000001,0.172,0.297,sad
3v8PlUFGQQDBIk1J86waCo,0.742,0.8440000000000001,0.85,happy
4riNlzZh1Xd4xqbIWy7zfM,0.445,0.469,0.535,sad
4w7vMUyVony198G1c79PSq,0.317,0.106,0.108,relaxed
70HWRkitkAKfos500LBk0T,0.631,0.402,0.598,sad
5Hd6DPGjqihEnWSiGRzqr6,0.684,0.0646,0.334,sad
0b6iQfSLnYGz5VCzwndLz9,0.395,0.147,0.1669999999999999,relaxed
1uGXhKyK50NIXNqBKN73DS,0.71,0.705,0.34,happy
1NyFRrFiJAJIaR6icj1goI,0.5920000000000001,0.256,0.103,sad
7C0naD1GsrGZTKGMbg7m7I,0.55,0.596,0.207,sad
0ewX9JsKy9oa4IifkFSroa,0.423,0.0657,0.105,sad
79z9QkhHePTFsSeVw9uyj0,0.632,0.639,0.733,happy
2T3blUc9Jnui2a0ZhuNOag,0.653,0.966,0.8740000000000001,happy
51USOvxeXLH3EvL3RwWJp7,0.4370000000000001,0.0747,0.175,relaxed
21UkknmSYISvDaQbaMIOgq,0.342,0.0311,0.0634,relaxed
0vicQm86o7GnT42GdG34sA,0.246,0.482,0.0776,sad
5riuN21I50r717iOmCJ7Kr,0.67,0.88,0.312,happy
1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0.748,happy
5zOetBDO9NONS4KnIBXtnx,0.5720000000000001,0.5710000000000001,0.115,relaxed
6QPKYGnAW9QozVz2dSWqRg,0.5539999999999999,0.321,0.288,sad
2GkPTpFLY0NG8jrAHPoSnn,0.655,0.794,0.389,happy
1EwyAL8SdJpIX0M9b1ArAp,0.472,0.305,0.584,sad
1mc5ECVjhFQUMzdsvX9gwf,0.272,0.337,0.0374,sad
0hx6wJdPlMpT254F9UYQNu,0.371,0.15,0.0785,sad
4GQVsXO7jkxg43UmAd1Tbb,0.501,0.887,0.336,happy
7fqhrLJzKHJ0RW32N0y2Gp,0.537,0.606,0.5820000000000001,happy
7HKez549fwJQDzx3zLjHKC,0.631,0.932,0.971,happy
0Uon5NsSAkBDx69XYOaQ5P,0.618,0.37,0.433,sad
69vYa2LVWv1TXvNIVNlJA1,0.4320000000000001,0.8390000000000001,0.269,happy
5NRWr6U9kBI3NP7Hr7fyy8,0.234,0.174,0.362,relaxed
12nlJypOUmAV4VQxFvfAw1,0.382,0.0305,0.0835,relaxed
2VAlwOewe5c40VHyqozF1V,0.534,0.605,0.56,happy
3Y6wj6dRP3QmgXeV2zCzbn,0.65,0.912,0.7290000000000001,happy
1yERtbTiF9fKGxaelyLJOA,0.615,0.332,0.515,sad
7oXWUVH2t0UR11AvhhY8GQ,0.444,0.382,0.197,relaxed
3JjPOBCCKmvtgSsVIDqFDl,0.5479999999999999,0.8640000000000001,0.161,happy
0YXPmthF2oHLQCYIGkSrZy,0.308,0.0229,0.148,relaxed
265poZGWCyWo6h5tq7kiA6,0.376,0.7709999999999999,0.419,happy
4VGUcTzWj0ebZ0UgI9irJL,0.404,0.969,0.29,happy
1b7LMtXCXGc2EwOIplI35z,0.795,0.564,0.961,happy
54cWVWqgyFukgDKQYmaKM3,0.597,0.939,0.422,happy
7vcuTZAFyu0Z5dgMRLR0h0,0.61,0.275,0.552,sad
0MaUnKwsHKRj4qjLDuBG66,0.149,0.79,0.39,happy
4A6C6K8c8IukPda2f0rI8J,0.564,0.0515,0.214,relaxed
1B96GJer0xmo0t9rZg5V4c,0.496,0.0281,0.157,relaxed
66epoq09V61hukB4Sdm3Q4,0.491,0.599,0.189,sad
1Cfws8y490Zpsqsyeme6V1,0.6990000000000001,0.861,0.315,happy
2yNeqUczAqpKSo8vFF00CR,0.379,0.499,0.335,sad
2K1OMOjqHBoJf3NT4J6meQ,0.588,0.352,0.655,sad
2d0UsAbvuAiCyR4oV6fiOq,0.34,0.923,0.13,happy
4dwrL3Z5U2RZ6MZiKE2PgL,0.648,0.7509999999999999,0.863,happy
0ecC8p17cDNlxHXkuYqeR6,0.39,0.448,0.077,sad
2OUR8g12h5qsGDs1v5lqvp,0.457,0.964,0.3720000000000001,happy
2L93hpsnJ8scBHIQFZzh1b,0.506,0.823,0.405,happy
2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,0.8759999999999999,happy
4iKSrwTBu0vLSqmZUXSGXr,0.44,0.32,0.0694,relaxed
7fRvtXvJMpGfTLdF0M09a1,0.72,0.967,0.977,happy
60tHXabTlAhzlkXRDWl9cp,0.55,0.471,0.261,relaxed
1ZekzmhuM380sFcUZePjmL,0.612,0.463,0.17,sad
5HiKQLlJ3LAuz8J9yHB0HX,0.879,0.693,0.966,happy
1kdiiFGX1Htx0aVZYaDwEJ,0.212,0.926,0.262,happy
25FTMokYEbEWHEdss5JLZS,0.625,0.85,0.633,happy
5Vh9sUjTiivWtvKmif40wy,0.233,0.0997,0.123,relaxed
3AfZWVkAf2ipi68BMVvfwq,0.425,0.555,0.247,sad
0BpKPyXhWsTaWkgXeOd1Sn,0.486,0.977,0.413,happy
2vBF8A6n0REigm7RSUM65S,0.626,0.286,0.366,sad
2iAq1y8jEVOQM6OA8L0XtO,0.319,0.7120000000000001,0.773,happy
65IP0rTvP6hFkIUNODG2VK,0.6609999999999999,0.425,0.19,sad
2IXJyG1DX93g2EhFXghz37,0.303,0.00338,0.347,relaxed
12oa6kHYN9FamPdcpSM54i,0.775,0.218,0.361,sad
62uEGHla1SOT2rhVAyMn6K,0.627,0.4270000000000001,0.132,relaxed
5NKK0t7lYlyDsT5auDYKmq,0.414,0.127,0.0354,relaxed
3XnQ3OqmfvP5Sh6gACEKnG,0.235,0.0363,0.0481,relaxed
0W4RUo3m0jL0wHADS0PLme,0.41,0.0845,0.0795,relaxed
4Ao5JXfOIMJGlVo8sJpjFr,0.316,0.769,0.118,sad
4IUfRZY8k9MHRsStnjMTUb,0.7090000000000001,0.299,0.423,sad
5vVwPth7ccUHil5wsUG7ky,0.6920000000000001,0.515,0.5489999999999999,happy
2iyriVrfEXWD7YRfPqub7l,0.343,0.956,0.5529999999999999,happy
60Rodg2E5ghUbYBrBFr0TA,0.478,0.901,0.5770000000000001,sad
7AaSbMyCeUxcGsvCmzmfEJ,0.436,0.753,0.399,sad
1bp2IO61zbQrbWNmKKxg3f,0.596,0.448,0.7959999999999999,happy
40UbcJWyWPqOWFvv4Dpvfc,0.655,0.726,0.292,happy
3oLJlBI7OveRtPOuMe4oaM,0.64,0.695,0.343,sad
1igVdCr2mrzwu2lHxUbJWn,0.376,0.546,0.305,sad
6mORGLOz79w6VsCRLWYYuK,0.443,0.369,0.0989,sad
6lUDMNgZEaXVprnVgoprfT,0.506,0.0434,0.0823,relaxed
5O4NFbDqJ8SOfbjnIhdPDt,0.524,0.8809999999999999,0.62,happy
2plPRo1J2A2erccAh1eJMB,0.334,0.00961,0.0916,relaxed
5g5dwJD6zwXG81LRdEsnQr,0.5489999999999999,0.524,0.229,sad
1c6aKOdOoR1TFqn0JTyc4R,0.216,0.195,0.14,relaxed
0Qp1IH1EkRCNabfgzxNMUT,0.682,0.91,0.536,happy
4Qv71lFPCObf7zol1uWCJb,0.5329999999999999,0.8440000000000001,0.7120000000000001,happy
0QevFRZ5eiXah4VZWeviK4,0.537,0.655,0.283,sad
3N2vr4m44BBZiVCZ0O4bnf,0.67,0.293,0.36,sad
7sJm369JitaQLnkymEMe7f,0.258,0.0589,0.0378,relaxed
5fw57RymBIg7ys4M8tWJ5H,0.516,0.487,0.209,sad
5hdAQegqnitMjNacfLOHQd,0.7020000000000001,0.8420000000000001,0.175,happy
4CYsf9MUjowxTMTVT39hTL,0.695,0.0761,0.262,relaxed
2ENH05Q7PkilEF6WujXNjG,0.502,0.289,0.156,relaxed
28nLvoHu6NbkHNPmoxR8uD,0.467,0.1369999999999999,0.0687,relaxed
54KFQB6N4pn926IUUYZGzK,0.264,0.122,0.0735,sad
41bqxcnDRcYsBJnJKtPCdp,0.327,0.101,0.0866,sad
65AABj5XsDcxGT92w3jK0o,0.703,0.352,0.85,sad
6TcYEIp0uV6lxkmt4FCqf5,0.325,0.0809,0.0604,relaxed
34ccBqL3xNaCzPxr0UqoEw,0.555,0.98,0.37,happy
3PJikMV2xGNCooQttQrAw5,0.443,0.466,0.19,sad
3rRL23xxAPJ75K3wGBKZIO,0.42,0.272,0.38,relaxed
2SDxYHBST2s6dGodsgnNbM,0.282,0.0717,0.206,relaxed
06qUEhhx6jKQmhj2qAkn4H,0.561,0.0587,0.342,sad
5ewE85NIsYxn02MhetYKqs,0.351,0.0077,0.0728,relaxed
6dL46HEj2hzaSach8EFyCi,0.319,0.8809999999999999,0.625,happy
2GuchYit1FmdtXTxl6SbUE,0.3229999999999999,0.0214,0.0703,relaxed
5ZBeML7Lf3FMEVviTyvi8l,0.482,0.8490000000000001,0.937,happy
4ePP9So5xRzspjLFVVbj90,0.5429999999999999,0.912,0.836,happy
0DZfBeJhOPyjhqoaTkE3kZ,0.623,0.613,0.745,sad
0XiivUyimrmkUyJkKiILPW,0.414,0.988,0.489,happy
0Y41ZfnVaNRQp9dQiagwbC,0.494,0.263,0.105,relaxed
7ku9ctunOcfqWP6z04QTRY,0.627,0.857,0.124,happy
6kyxQuFD38mo4S3urD2Wkw,0.487,0.279,0.162,sad
27BMhzmPptTnpra962NgQh,0.643,0.957,0.281,happy
0VrJzyZPEkz3VliJoU3w6A,0.623,0.134,0.171,relaxed
4rXDPFpzMyUIdEpNWiwzYV,0.186,0.3,0.0877,sad
7dx3zyB8aQHd2LQm0u1lwS,0.5489999999999999,0.8759999999999999,0.741,happy
4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,0.411,happy
0p44zFo2S1c50vmx0B7mPF,0.201,0.0394,0.0754,relaxed
5gDZbPycrRPF5mC4voMg89,0.545,0.7879999999999999,0.647,sad
3IOXceWmoCrTyl5TXFDzWu,0.32,0.253,0.125,relaxed
6eTQcsb7NrdgPIZAHchT9k,0.366,0.0518,0.39,relaxed
0i6KOje3rNRSNPw0vy803g,0.52,0.975,0.254,happy
4EvAP7MWnjDMkADXXEuF5t,0.357,0.851,0.241,happy
0fBSs3fRoh1yJcne77fdu9,0.236,0.249,0.181,sad
7o7E1nrHWncYY7PY94gCiX,0.68,0.6779999999999999,0.251,happy
0dCr3qIupWh36ilLjRHi4P,0.6509999999999999,0.946,0.508,happy
5S6pYZD8WH3OQapDHTDM9M,0.485,0.619,0.416,happy
47H4oc7Zkihwae7ST7F4zp,0.589,0.983,0.469,happy
6laq4MxNrh2ZKZGLhB7G0V,0.465,0.7390000000000001,0.0652,happy
7eClkLWbrr3TorYedzaDkI,0.236,0.33,0.0827,sad
27YP211Rr8RezhiFVDLFI8,0.507,0.887,0.336,happy
5imShWWzwqfAJ9gXFpGAQh,0.5770000000000001,0.7559999999999999,0.6629999999999999,happy
1CIIzFfELXMwLyKaGdpTul,0.162,0.0564,0.0361,relaxed
3h1in20DlO5KaSP1vLED90,0.6409999999999999,0.8059999999999999,0.721,happy
6AKWOVOJ81OQfsgxZbJ6QN,0.485,0.987,0.272,happy
18HZyQSQdmtxv5i9YSHJTw,0.495,0.0191,0.243,relaxed
7rpGOF9MwCP2Oaz9yDO452,0.465,0.12,0.0659,relaxed
1sVIrkPZob1Ul6aIqy8n8z,0.234,0.226,0.0388,relaxed
60kgQtJNMGRaFfzwy18XUY,0.6559999999999999,0.102,0.595,sad
1BEljQOZPNNjsC3nfIAHxS,0.481,0.229,0.0525,sad
49ErwcBYfYRPNBdRuPvpYA,0.615,0.97,0.507,happy
3QeaXGKRvt8cfHdrfdk5pL,0.387,0.5770000000000001,0.447,sad
42GP0xKtkolBnmqQRvSllO,0.442,0.951,0.158,happy
13PUJCvdTSCT1dn70tlGdm,0.601,0.537,0.394,sad
6NdcSEhpGGAYXNnnhGS2s6,0.542,0.915,0.92,happy
0joCizO7Hg4JxL3o9mRAKA,0.322,0.149,0.0655,relaxed
3L0fPX8biELkH57fF3Exkd,0.256,0.456,0.0682,relaxed
6OBl3esnGuz8PllwDWinWS,0.542,0.0957,0.259,sad
0w9rKPt8242huJZKFA1zGX,0.461,0.0167,0.259,relaxed
100jBpD7nuiMriR7ErXQ9S,0.501,0.378,0.193,relaxed
1uu52K2fxY7Hl4LQ8AtTyY,0.56,0.0853,0.113,relaxed
4pODZqgdj6Iwci7jruY5xf,0.6509999999999999,0.848,0.154,sad
4Hi0t9QQODb9k3aSM8SFb6,0.423,0.0442,0.182,relaxed
77gY3WsOnEsq9JOWgBmdLj,0.511,0.972,0.532,happy
0BvlCuNiWLE78NiZCiUxM7,0.336,0.88,0.485,happy
1FoMWISq2KNqKappkrG5Yo,0.6559999999999999,0.8959999999999999,0.506,happy
7LF1XX9NNuvFtrRliJSEoh,0.574,0.0835,0.265,relaxed
2WuNoTD5hLhu1yVgMarTFq,0.498,0.18,0.038,relaxed
413T0g8pNNXYX6t5RqHvx7,0.7759999999999999,0.7140000000000001,0.962,happy
2urxHALnoeVxG82o57q0ny,0.213,0.233,0.0378,relaxed
2Fgo49RzWsVWKcwAksPWq8,0.526,0.867,0.12,happy
6UesrqZXshkMjY07kVnlkU,0.425,0.168,0.0376,relaxed
2F4iGuSSSRWpYCeWN4SoRr,0.79,0.179,0.562,relaxed
1kAkUHFb7ryeVkVSRD6Nkj,0.732,0.304,0.185,sad
1wHSxWBfPr3GO31y8KGrWe,0.481,0.262,0.375,sad
4wIBISN9EpHsQI90SbLhad,0.445,0.536,0.486,sad
4qguRyO5RJexa48AuRwkLZ,0.523,0.95,0.479,happy
3BuuxHhwQ4AQvDA9dzvSry,0.38,0.0355,0.22,relaxed
3UaStdVN7y9A6ktTmkFDTk,0.591,0.759,0.235,happy
79RUMZfMNMpqZnswovvTqv,0.412,0.8440000000000001,0.459,happy
1z7GhYG0KqAmebdLfuoYho,0.516,0.177,0.132,relaxed
12nUGGcjJgQYkGawzk0rJp,0.124,0.347,0.16,sad
3JqpIjrQfmW68YkpxXWPL4,0.631,0.862,0.438,happy
4ctEt5qumxA8RuzdeQagkk,0.482,0.363,0.261,sad
6uUqBB6wXrcIJWssTRfIYE,0.6629999999999999,0.6709999999999999,0.955,happy
1j56M8iOGH48yuKqj64qGK,0.445,0.591,0.0774,sad
4t2XUVB63KvQWeAlAaaqAz,0.392,0.039,0.389,relaxed
6Nl2wvFyKjiyPKrhE4Rth1,0.6859999999999999,0.775,0.454,happy
32lF1rsInDTdK6Av3KdfaY,0.621,0.901,0.7440000000000001,happy
5BIWF6L3DnPkcuEuZmLHDz,0.291,0.419,0.0613,sad
7oypoJJHZOALqQlGKpTefk,0.547,0.877,0.611,happy
4vEXJ6NvEwS8ptynkNswaa,0.518,0.7609999999999999,0.5760000000000001,happy
6Ij1Soe86rp6D9YsxwCz9N,0.634,0.193,0.159,sad
1JDMO4EVPHtm0xXhJb2IjR,0.588,0.477,0.488,sad
5ZCW5CDwhfXJGL2MzxGwhx,0.561,0.314,0.0883,relaxed
7pt64sepCy5QmDrgy9wOJS,0.725,0.258,0.173,sad
0JsYp2UosjQpePYbHCvXWZ,0.235,0.233,0.1639999999999999,relaxed
18uwL0vNUanqZH0ro2QcOP,0.795,0.178,0.608,sad
1elEZGOMFRU5n7bnOtUaqi,0.763,0.3720000000000001,0.76,sad
58qX77t2VWMWcycsh9zKLc,0.535,0.359,0.488,sad
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,0.12,sad
1yJXNOEP2bq1N1691n37oS,0.609,0.157,0.0698,relaxed
3KKUf8F2hktFscLgbH4YwR,0.778,0.462,0.8170000000000001,sad
4NVwMupCTfITPXetR5aozp,0.51,0.355,0.453,sad
7l4b5JYnl1WwUfvJgKmUwr,0.259,0.259,0.0403,relaxed
3n2QaRyg5nTg5Cwwq5mw3Q,0.604,0.03,0.15,relaxed
43zdsphuZLzwA9k4DJhU0I,0.3670000000000001,0.111,0.198,sad
59VApBbrS2IADQk4ml5mdo,0.402,0.236,0.146,relaxed
4D3nttJPU6L0M2epr7sId6,0.452,0.515,0.191,sad
45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,0.0799,sad
4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,0.206,sad
2irbT1BSYaIEF44PlyKaoM,0.377,0.0156,0.0804,relaxed
